id	address	name	kind	confidence	source	target
function:40800074:early-rom-startup	40800074	Early ROM startup / supervisor setup	function	medium	agent_note	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:40976854	40976854	fn40976854	function_candidate		rom_structure_analysis	
resource_marker:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:40976B36:DRVR	40976B36	DRVR marker 40976B36	resource_marker		rom_structure_analysis	
resource_marker:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:40976D70:DRVR	40976D70	DRVR marker 40976D70	resource_marker		rom_structure_analysis	
resource_marker:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:40977220:PACK	40977220	PACK marker 40977220	resource_marker		rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:409773B6	409773B6	fn409773B6	function_candidate		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:409773B6	409773B6	fn409773B6	function_candidate		rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:409773DC	409773DC	fn409773DC	function_candidate	0.95	stackimport	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:409777C6	409777C6	Function candidate 409777C6	function_candidate		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:409777C6	409777C6	Function candidate 409777C6	function_candidate	0.7	rom_structure_analysis	
resource_marker:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:409792D0:PACK	409792D0	PACK marker 409792D0	resource_marker		rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:409793F2	409793F2	fn409793F2	function_candidate		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:409793F2	409793F2	fn409793F2	function_candidate	0.7	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:409794D2	409794D2	fn409794D2	function_candidate		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:409794D2	409794D2	fn409794D2	function_candidate		rom_structure_analysis	
resource_marker:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:4097A510:PACK	4097A510	PACK marker 4097A510	resource_marker		rom_structure_analysis	
resource_marker:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:4097A534:PACK	4097A534	PACK marker 4097A534	resource_marker		rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4097A6FA	4097A6FA	fn4097A6FA	function_candidate		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:4097A6FA	4097A6FA	fn4097A6FA	function_candidate		rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4097A7AA	4097A7AA	fn4097A7AA	function_candidate	0.95	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4097A808	4097A808	fn4097A808	function_candidate	0.95	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4097A8E4	4097A8E4	fn4097A8E4	function_candidate	0.95	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4097A938	4097A938	fn4097A938	function_candidate	0.95	rom_structure_analysis	
resource_marker:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:4097AA90:PACK	4097AA90	PACK marker 4097AA90	resource_marker		rom_structure_analysis	
resource_marker:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:4097AAB2:PACK	4097AAB2	PACK marker 4097AAB2	resource_marker		rom_structure_analysis	
resource_marker:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4097AC00:DRVR	4097AC00	DRVR marker 4097AC00	resource_marker		rom_structure_analysis	
resource_marker:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4097B062:DRVR	4097B062	DRVR marker 4097B062	resource_marker		rom_structure_analysis	
resource_marker:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4097B2A0:DRVR	4097B2A0	DRVR marker 4097B2A0	resource_marker		rom_structure_analysis	
resource_marker:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4097B2EE:DRVR	4097B2EE	DRVR marker 4097B2EE	resource_marker		rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4097BB10	4097BB10	fn4097BB10	function_candidate		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:4097BB10	4097BB10	fn4097BB10	function_candidate	0.95	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4097D1F8	4097D1F8	Function candidate 4097D1F8	function_candidate		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:4097D1F8	4097D1F8	Function candidate 4097D1F8	function_candidate		rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4097D3C0	4097D3C0	fn4097D3C0	function_candidate		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:4097D3C0	4097D3C0	fn4097D3C0	function_candidate	0.95	rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:4097EB60	4097EB60	fn4097EB60	function_candidate	0.95	stackimport	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:40980AF0	40980AF0	fn40980AF0	function_candidate		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:40980AF0	40980AF0	fn40980AF0	function_candidate	0.95	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:40980B10	40980B10	fn40980B10	function_candidate		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:40980B10	40980B10	fn40980B10	function_candidate	0.95	rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:40980B30	40980B30	fn40980B30	function_candidate	0.95	stackimport	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:40980B40	40980B40	fn40980B40	function_candidate		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:40980B40	40980B40	fn40980B40	function_candidate	0.95	rom_structure_analysis	
resource_marker:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:40980E80:PACK	40980E80	PACK marker 40980E80	resource_marker		rom_structure_analysis	
resource_marker:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:40981BA5:PACK	40981BA5	PACK marker 40981BA5	resource_marker		rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:409820E2	409820E2	fn409820E2	function_candidate		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:409826E0	409826E0	fn409826E0	function_candidate	0.95	stackimport	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:40982750	40982750	fn40982750	function_candidate	0.95	stackimport	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:409827C0	409827C0	fn409827C0	function_candidate		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:409827C0	409827C0	fn409827C0	function_candidate	0.95	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:409834E0	409834E0	fn409834E0	function_candidate		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:409834E0	409834E0	fn409834E0	function_candidate	0.95	rom_structure_analysis	
resource_marker:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:409839FE:STR#	409839FE	STR# marker 409839FE	resource_marker		rom_structure_analysis	
resource_marker:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:40983EB1:PACK	40983EB1	PACK marker 40983EB1	resource_marker		rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:40984072	40984072	fn40984072	function_candidate		rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:40984730	40984730	fn40984730	function_candidate		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:40984730	40984730	fn40984730	function_candidate	0.95	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:40984770	40984770	fn40984770	function_candidate		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:40984770	40984770	fn40984770	function_candidate	0.95	rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:40984E50	40984E50	fn40984E50	function_candidate	0.95	stackimport	
resource_marker:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:40984E71:PACK	40984E71	PACK marker 40984E71	resource_marker		rom_structure_analysis	
resource_marker:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:40985430:PACK	40985430	PACK marker 40985430	resource_marker		rom_structure_analysis	
resource_marker:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:40986CE2:PACK	40986CE2	PACK marker 40986CE2	resource_marker		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:40986E00	40986E00	fn40986E00	function_candidate	0.95	stackimport	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:40986E12	40986E12	fn40986E12	function_candidate		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:40986E12	40986E12	fn40986E12	function_candidate	0.95	rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:40986E16	40986E16	fn40986E16	function_candidate	0.95	stackimport	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:40986E28	40986E28	fn40986E28	function_candidate		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:40986E28	40986E28	fn40986E28	function_candidate	0.95	rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:40987570	40987570	fn40987570	function_candidate	0.95	stackimport	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4098840C	4098840C	Function candidate 4098840C	function_candidate		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:4098840C	4098840C	Function candidate 4098840C	function_candidate	0.7	rom_structure_analysis	
resource_marker:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:4098A1C0:PACK	4098A1C0	PACK marker 4098A1C0	resource_marker		rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4098A7B4	4098A7B4	fn4098A7B4	function_candidate		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:4098A7B4	4098A7B4	fn4098A7B4	function_candidate		rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4098C87A	4098C87A	fn4098C87A	function_candidate		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:4098C87A	4098C87A	fn4098C87A	function_candidate		rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4098C8C2	4098C8C2	fn4098C8C2	function_candidate		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:4098C8C2	4098C8C2	fn4098C8C2	function_candidate		rom_structure_analysis	
resource_marker:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4098CBE0:DRVR	4098CBE0	DRVR marker 4098CBE0	resource_marker		rom_structure_analysis	
resource_marker:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4098CF18:DRVR	4098CF18	DRVR marker 4098CF18	resource_marker		rom_structure_analysis	
resource_marker:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4098CF86:DRVR	4098CF86	DRVR marker 4098CF86	resource_marker		rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4098D304	4098D304	fn4098D304	function_candidate		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:4098D304	4098D304	fn4098D304	function_candidate		rom_structure_analysis	
resource_marker:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4098D450:DRVR	4098D450	DRVR marker 4098D450	resource_marker		rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4098DBE6	4098DBE6	fn4098DBE6	function_candidate		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:4098DBE6	4098DBE6	fn4098DBE6	function_candidate		rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4098DCAC	4098DCAC	fn4098DCAC	function_candidate		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:4098DCAC	4098DCAC	fn4098DCAC	function_candidate	0.7	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4098DCC8	4098DCC8	fn4098DCC8	function_candidate		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:4098DCC8	4098DCC8	fn4098DCC8	function_candidate		rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4098DD0E	4098DD0E	fn4098DD0E	function_candidate		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:4098DD0E	4098DD0E	fn4098DD0E	function_candidate		rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4098EEC2	4098EEC2	fn4098EEC2	function_candidate		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:4098EEC2	4098EEC2	fn4098EEC2	function_candidate		rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:40990DF8	40990DF8	fn40990DF8	function_candidate	0.7	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:40990E2E	40990E2E	fn40990E2E	function_candidate		rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:40990F30	40990F30	fn40990F30	function_candidate		rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:40990FC6	40990FC6	fn40990FC6	function_candidate		rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:40991074	40991074	fn40991074	function_candidate		rom_structure_analysis	
resource_marker:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:40991240:DRVR	40991240	DRVR marker 40991240	resource_marker		rom_structure_analysis	
resource_marker:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:40991610:DRVR	40991610	DRVR marker 40991610	resource_marker		rom_structure_analysis	
resource_marker:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4099163E:ptch	4099163E	ptch marker 4099163E	resource_marker		rom_structure_analysis	
resource_marker:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:40992408:boot	40992408	boot marker 40992408	resource_marker		rom_structure_analysis	
resource_marker:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:40993FA8:boot	40993FA8	boot marker 40993FA8	resource_marker		rom_structure_analysis	
resource_marker:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:40994EE3:boot	40994EE3	boot marker 40994EE3	resource_marker		rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:40995034	40995034	fn40995034	function_candidate		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:40995034	40995034	fn40995034	function_candidate		rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4099504A	4099504A	fn4099504A	function_candidate		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:4099504A	4099504A	fn4099504A	function_candidate		rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:409964D0	409964D0	fn409964D0	function_candidate	0.95	stackimport	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:409972F0	409972F0	fn409972F0	function_candidate	0.95	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:40997330	40997330	fn40997330	function_candidate	0.95	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:40997370	40997370	fn40997370	function_candidate	0.95	rom_structure_analysis	
resource_marker:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:4099878D:DRVR	4099878D	DRVR marker 4099878D	resource_marker		rom_structure_analysis	
resource_marker:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:409987E1:DRVR	409987E1	DRVR marker 409987E1	resource_marker		rom_structure_analysis	
resource_marker:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:409987FD:DRVR	409987FD	DRVR marker 409987FD	resource_marker		rom_structure_analysis	
resource_marker:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:4099890F:DRVR	4099890F	DRVR marker 4099890F	resource_marker		rom_structure_analysis	
resource_marker:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:409989C7:DRVR	409989C7	DRVR marker 409989C7	resource_marker		rom_structure_analysis	
resource_marker:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:40998C40:DRVR	40998C40	DRVR marker 40998C40	resource_marker		rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4099ACFC	4099ACFC	fn4099ACFC	function_candidate		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:4099ACFC	4099ACFC	fn4099ACFC	function_candidate	0.95	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4099AD66	4099AD66	fn4099AD66	function_candidate		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:4099AD66	4099AD66	fn4099AD66	function_candidate	0.95	rom_structure_analysis	
resource_marker:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:4099B65E:STR	4099B65E	STR  marker 4099B65E	resource_marker		rom_structure_analysis	
resource_marker:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4099C380:boot	4099C380	boot marker 4099C380	resource_marker		rom_structure_analysis	
resource_marker:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4099C468:ptch	4099C468	ptch marker 4099C468	resource_marker		rom_structure_analysis	
resource_marker:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4099C4EC:STR	4099C4EC	STR  marker 4099C4EC	resource_marker		rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4099C848	4099C848	fn4099C848	function_candidate		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:4099C848	4099C848	fn4099C848	function_candidate	0.95	rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:4099C8C0	4099C8C0	fn4099C8C0	function_candidate	0.95	stackimport	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4099CF8E	4099CF8E	Function candidate 4099CF8E	function_candidate	0.7	rom_structure_analysis	
resource_marker:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4099CFB0:DRVR	4099CFB0	DRVR marker 4099CFB0	resource_marker		rom_structure_analysis	
resource_marker:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4099D068:boot	4099D068	boot marker 4099D068	resource_marker		rom_structure_analysis	
resource_marker:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4099F1E8:ptch	4099F1E8	ptch marker 4099F1E8	resource_marker		rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4099F47C	4099F47C	Function candidate 4099F47C	function_candidate		rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4099FF10	4099FF10	fn4099FF10	function_candidate	0.95	rom_structure_analysis	
resource_marker:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:409A013A:DRVR	409A013A	DRVR marker 409A013A	resource_marker		rom_structure_analysis	
resource_marker:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:409A017A:DRVR	409A017A	DRVR marker 409A017A	resource_marker		rom_structure_analysis	
resource_marker:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:409A0DF2:boot	409A0DF2	boot marker 409A0DF2	resource_marker		rom_structure_analysis	
resource_marker:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:409A0E52:boot	409A0E52	boot marker 409A0E52	resource_marker		rom_structure_analysis	
resource_marker:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:409A440E:STR	409A440E	STR  marker 409A440E	resource_marker		rom_structure_analysis	
resource_marker:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:409A45EA:STR	409A45EA	STR  marker 409A45EA	resource_marker		rom_structure_analysis	
resource_marker:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:409A45F0:STR	409A45F0	STR  marker 409A45F0	resource_marker		rom_structure_analysis	
resource_marker:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:409A465A:STR	409A465A	STR  marker 409A465A	resource_marker		rom_structure_analysis	
resource_marker:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:409A4660:STR	409A4660	STR  marker 409A4660	resource_marker		rom_structure_analysis	
resource_marker:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:409A46CA:STR	409A46CA	STR  marker 409A46CA	resource_marker		rom_structure_analysis	
resource_marker:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:409A46D0:STR	409A46D0	STR  marker 409A46D0	resource_marker		rom_structure_analysis	
resource_marker:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:409A473A:STR	409A473A	STR  marker 409A473A	resource_marker		rom_structure_analysis	
resource_marker:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:409A4740:STR	409A4740	STR  marker 409A4740	resource_marker		rom_structure_analysis	
resource_marker:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:409A47AA:STR	409A47AA	STR  marker 409A47AA	resource_marker		rom_structure_analysis	
resource_marker:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:409A47B0:STR	409A47B0	STR  marker 409A47B0	resource_marker		rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:409A4816	409A4816	Function candidate 409A4816	function_candidate		rom_structure_analysis	
resource_marker:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:409A481A:STR	409A481A	STR  marker 409A481A	resource_marker		rom_structure_analysis	
resource_marker:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:409A4820:STR	409A4820	STR  marker 409A4820	resource_marker		rom_structure_analysis	
resource_marker:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:409A488A:STR	409A488A	STR  marker 409A488A	resource_marker		rom_structure_analysis	
resource_marker:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:409A4890:STR	409A4890	STR  marker 409A4890	resource_marker		rom_structure_analysis	
resource_marker:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:409A4D96:STR#	409A4D96	STR# marker 409A4D96	resource_marker		rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:409A504A	409A504A	Function candidate 409A504A	function_candidate	0.7	rom_structure_analysis	
resource_marker:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:409A5180:DRVR	409A5180	DRVR marker 409A5180	resource_marker		rom_structure_analysis	
resource_marker:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:409A51BA:STR	409A51BA	STR  marker 409A51BA	resource_marker		rom_structure_analysis	
resource_marker:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:409A51C0:STR	409A51C0	STR  marker 409A51C0	resource_marker		rom_structure_analysis	
resource_marker:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:409A5210:STR	409A5210	STR  marker 409A5210	resource_marker		rom_structure_analysis	
resource_marker:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:409A54B8:STR#	409A54B8	STR# marker 409A54B8	resource_marker		rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:409A5548	409A5548	Function candidate 409A5548	function_candidate		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:409A5548	409A5548	Function candidate 409A5548	function_candidate	0.7	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:409A5C92	409A5C92	Function candidate 409A5C92	function_candidate	0.7	rom_structure_analysis	
resource_marker:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:409A5F76:DRVR	409A5F76	DRVR marker 409A5F76	resource_marker		rom_structure_analysis	
resource_marker:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:409A5FF2:DRVR	409A5FF2	DRVR marker 409A5FF2	resource_marker		rom_structure_analysis	
resource_marker:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:409A6270:DRVR	409A6270	DRVR marker 409A6270	resource_marker		rom_structure_analysis	
resource_marker:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:409A6CC0:DRVR	409A6CC0	DRVR marker 409A6CC0	resource_marker		rom_structure_analysis	
resource_marker:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:409A743A:STR	409A743A	STR  marker 409A743A	resource_marker		rom_structure_analysis	
resource_marker:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:409A773E:STR#	409A773E	STR# marker 409A773E	resource_marker		rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:409A7796	409A7796	Function candidate 409A7796	function_candidate		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:409A7796	409A7796	Function candidate 409A7796	function_candidate	0.7	rom_structure_analysis	
resource_marker:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:409A8170:DRVR	409A8170	DRVR marker 409A8170	resource_marker		rom_structure_analysis	
